z_eff_0,z_eff_1,z_eff_2,z_eff_3,z_eff_4,z_eff_5,z_eff_6,z_eff_7,z_eff_8,z_eff_9,z_eff_10,z_eff_11,z_eff_12,z_eff_13,z_eff_14,z_eff_15,z_eff_16,z_eff_17,z_eff_18,z_eff_19,z_eff_20,z_eff_21,z_eff_22,z_eff_23,z_eff_24,z_eff_25,z_eff_26,z_eff_27,z_eff_28,z_eff_29,z_eff_30,z_eff_31,z_eff_32,z_eff_33,z_eff_34,z_eff_35,z_eff_36,z_eff_37,z_eff_38,z_eff_39,z_eff_40
13.948682,13.799038,13.402481,12.837637,12.1832285,11.518051,10.920901,10.463889,10.149664,9.939245,9.79312,9.674172,9.565006,9.458212,9.346569,9.225546,9.094114,8.951488,8.797332,8.631951,8.453189,8.262713,8.062142,7.852,7.6330767,7.406086,7.171793,6.9262924,6.6707067,6.4100933,6.144851,5.87565,5.572283,5.2644973,4.9494634,4.543193,4.0572667,3.5899804,2.644135,1.512037,1.0275772
12.119512,12.091543,12.01098,11.882847,11.712193,11.504105,11.263708,10.996285,10.708322,10.407023,10.099617,9.792985,9.491097,9.196422,8.911344,8.637225,8.374075,8.121737,7.8795724,7.6462636,7.4180555,7.1947393,6.9758835,6.760048,6.546172,6.333204,6.1203237,5.9029145,5.6808515,5.457658,5.2329273,5.0066657,4.7528543,4.4964437,4.2349343,3.8975744,3.4941368,3.1076798,2.3312461,1.4090604,1.0248101
14.157043,14.131767,14.057802,13.937957,13.775069,13.572017,13.331724,13.057337,12.753781,12.427059,12.083211,11.72815,11.36657,11.002516,10.639956,10.282052,9.930879,9.58833,9.255618,8.932992,8.617687,8.310855,8.012953,7.7230906,7.440353,7.1636643,6.892039,6.619867,6.3467493,6.0763373,5.807705,5.540385,5.24435,4.9476547,4.6471314,4.262446,3.804428,3.3666875,2.492331,1.4567848,1.0262728
13.618007,13.51086,13.218147,12.783006,12.248657,11.658408,11.055631,10.481828,9.958626,9.495687,9.102423,8.7862015,8.537826,8.339743,8.17448,8.02861,7.893996,7.7629404,7.6297646,7.4916525,7.343659,7.1857753,7.018996,6.8433433,6.6593466,6.46757,6.268676,6.059044,5.839762,5.615589,5.386974,5.1546173,4.8911805,4.6238685,4.350437,3.995783,3.5706697,3.1642625,2.3560658,1.4069897,1.0246365
12.395479,12.374126,12.312196,12.212883,12.079409,11.915021,11.723005,11.506797,11.271062,11.021205,10.762648,10.500577,10.238172,9.977568,9.72084,9.469204,9.222737,8.98138,8.744678,8.511595,8.278252,8.044972,7.811898,7.5779867,7.34262,7.105182,6.865282,6.6179075,6.363379,6.1063037,5.846569,5.5844707,5.289373,4.991118,4.6870418,4.2940207,3.823814,3.374832,2.4858332,1.4453179,1.0289587
15.221245,15.189871,15.099256,14.954672,14.761421,14.524842,14.250324,13.943348,13.609875,13.256158,12.888484,12.512877,12.132983,11.751212,11.369922,10.991139,10.616435,10.247245,9.884695,9.529473,9.1789875,8.8352,8.499494,8.171726,7.85165,7.5388007,7.232675,6.9276257,6.6236033,6.324714,6.030073,5.7391505,5.4200916,5.102656,4.78358,4.378412,3.8981555,3.4412334,2.536893,1.4707328,1.0312355
11.941202,11.895322,11.767224,11.571244,11.321757,11.033187,10.72,10.396419,10.073731,9.761455,9.469041,9.204897,8.968925,8.756715,8.563803,8.38564,8.217563,8.054917,7.8938518,7.731651,7.563664,7.389353,7.2089367,7.0218434,6.828208,6.628266,6.42241,6.2072215,5.98357,5.7557197,5.523982,5.2889085,5.024539,4.756384,4.4819546,4.128682,3.7063618,3.2996616,2.4692647,1.4668294,1.0288993
11.569045,11.520771,11.3882675,11.190039,10.944626,10.670612,10.386615,10.11047,9.851692,9.614784,9.404146,9.223233,9.0678,8.929712,8.800881,8.675033,8.548254,8.416833,8.278079,8.130754,7.971453,7.800929,7.620424,7.4302063,7.230942,7.023275,6.8079324,6.5813317,6.34458,6.1024594,5.8554053,5.604108,5.3203425,5.031989,4.7363877,4.354719,3.897863,3.457983,2.5635839,1.4888705,1.0246552
12.247199,12.233076,12.191285,12.122704,12.028223,11.908755,11.765245,11.5987625,11.4114275,11.205994,10.985246,10.751941,10.508464,10.256996,9.99969,9.7384,9.47458,9.20958,8.944468,8.67989,8.413724,8.147673,7.8830056,7.619738,7.3578916,7.0973306,6.837936,6.574965,6.3087063,6.043306,5.778373,5.5138445,5.220344,4.9258714,4.627548,4.2459764,3.7917645,3.3577855,2.4905202,1.4623961,1.033975
12.448782,12.399175,12.260688,12.0488405,11.779189,11.467339,11.128941,10.779234,10.428686,10.084889,9.755382,9.447028,9.161197,8.896445,8.651253,8.423561,8.210606,8.0095415,7.817448,7.631293,7.4455595,7.259139,7.071305,6.8803873,6.6855817,6.4862556,6.282111,6.068835,5.8469553,5.6209292,5.3909416,5.1575227,4.8930655,4.624868,4.3506494,3.9949338,3.5685492,3.1611407,2.352394,1.4044158,1.0246377
8.947936,8.916935,8.828978,8.691646,8.512546,8.299321,8.059649,7.80127,7.532189,7.2605634,6.994546,6.741728,6.50508,6.2852125,6.082649,5.8968797,5.7260346,5.568118,5.420958,5.2821345,5.147662,5.0163136,4.887089,4.7584124,4.629333,4.499038,4.3669834,4.2302084,4.088793,3.9453418,3.7998269,3.6524837,3.4859505,3.3172889,3.1450834,2.921801,2.6540656,2.39845,1.8842869,1.2742125,1.0246409
12.973275,12.965104,12.940459,12.899147,12.840983,12.765797,12.673432,12.563818,12.437521,12.295498,12.138737,11.968229,11.784869,11.589495,11.382943,11.166,10.939361,10.703676,10.459558,10.2075405,9.944446,9.672597,9.394057,9.109244,8.818765,8.523092,8.222751,7.911981,7.5918474,7.2686567,6.9425535,6.614064,6.2444406,5.871649,5.4924426,5.002454,4.416687,3.859118,2.7705061,1.5130098,1.0271832
10.443898,10.3739605,10.188497,9.924056,9.6172285,9.304631,9.022885,8.805463,8.653056,8.546714,8.467236,8.39658,8.326173,8.252246,8.17112,8.0804205,7.979471,7.8677144,7.7449093,7.61126,7.4646516,7.306607,7.1386347,6.961223,6.7751164,6.581003,6.3796263,6.167465,5.9456086,5.7187443,5.4873157,5.252012,4.9856625,4.715233,4.438366,4.0799117,3.650473,3.2387452,2.4121377,1.4317669,1.0246365
14.22549,14.193241,14.099614,13.949303,13.747033,13.497581,13.205774,12.8767,12.517546,12.13676,11.742827,11.343949,10.945922,10.553278,10.170445,9.800541,9.444948,9.104817,8.780444,8.470908,8.172427,7.884984,7.608,7.339689,7.0785065,6.8228583,6.5713916,6.3184953,6.063606,5.810258,5.5576324,5.305405,5.0246882,4.742796,4.4570303,4.090086,3.652413,3.2350934,2.4068356,1.4337099,1.0404147
11.410437,11.33488,11.126254,10.811663,10.418274,9.97332,9.504095,9.037086,8.5899515,8.175026,7.804501,7.488893,7.2251687,7.0034366,6.813787,6.6476564,6.498246,6.358928,6.224515,6.091868,5.9564204,5.817295,5.6745806,5.52775,5.376848,5.2220087,5.0634756,4.8984895,4.727657,4.5542383,4.378413,4.2005563,4.00058,3.7982113,3.5916576,3.3253212,3.006762,2.7014623,2.0826147,1.3413852,1.0271841
12.987239,12.95797,12.872843,12.735891,12.551178,12.322807,12.054935,11.751954,11.4202385,11.067352,10.700892,10.328236,9.954845,9.585174,9.223584,8.873299,8.536037,8.21331,7.9058037,7.6130404,7.3320947,7.063101,6.805591,6.5580435,6.319022,6.0870066,5.860649,5.634948,5.4091897,5.186129,4.964821,4.7447667,4.5011425,4.25703,4.0098763,3.6933596,3.3163319,2.956365,2.2363133,1.3831067,1.0300944
11.820501,11.795571,11.72402,11.610719,11.460559,11.2784605,11.069377,10.838286,10.590043,10.329432,10.06125,9.79005,9.518147,9.246713,8.976875,8.709582,8.445529,8.185322,7.929384,7.677883,7.428581,7.18265,6.940907,6.703071,6.4688725,6.237905,6.0097876,5.7802362,5.549261,5.320151,5.0923514,4.8656225,4.6149654,4.3639245,4.109902,3.7855167,3.3996506,3.0307548,2.2886198,1.4026375,1.0270431
11.231077,11.19992,11.111687,10.974253,10.795519,10.583422,10.345933,10.091043,9.826604,9.5603695,9.30008,9.052845,8.820617,8.602719,8.398412,8.206124,8.023201,7.846897,7.6746187,7.503973,7.3301673,7.1527147,6.9715414,6.785625,6.5946627,6.398467,6.197084,5.986463,5.7673016,5.544091,5.3170757,5.0868063,4.826032,4.561709,4.2915974,3.9412525,3.521358,3.1204002,2.3256629,1.3955173,1.024764
13.850334,13.842848,13.819994,13.781184,13.72584,13.653392,13.5632925,13.455067,13.328816,13.1849985,13.024099,12.846645,12.653304,12.444814,12.221917,11.985442,11.736304,11.475387,11.203607,10.9219265,10.62743,10.32296,10.011098,9.692689,9.368727,9.040039,8.707447,8.365119,8.014363,7.6619034,7.3079767,6.9531307,6.5567036,6.158601,5.755634,5.2383337,4.621647,4.0356708,2.8918674,1.5666156,1.048563
14.58469,14.571312,14.532815,14.471657,14.390306,14.291249,14.176991,14.049933,13.911197,13.761137,13.6001215,13.428483,13.246099,13.052622,12.847703,12.631229,12.403373,12.164288,11.914162,11.653216,11.377758,11.090017,10.79205,10.48419,10.167094,9.841301,9.507457,9.159364,8.7983,8.431374,8.058883,7.6815734,7.255846,6.8244534,6.3834047,5.8133397,5.131271,4.477581,3.1780381,1.650007,1.0249746
8.984126,8.932616,8.789817,8.573351,8.300884,7.990131,7.6588483,7.32435,6.9990163,6.6922436,6.413342,6.1704655,5.962413,5.7832427,5.6269836,5.4882035,5.3621774,5.2442575,5.1307387,5.019253,4.9063497,4.791319,4.674165,4.5544353,4.4321427,4.3073735,4.1803026,4.048825,3.913392,3.7764773,3.6382055,3.498846,3.342978,3.1857285,3.0257747,2.820325,2.5749538,2.340174,1.8603908,1.281037,1.0321745
13.000602,12.976261,12.905111,12.789978,12.63371,12.439189,12.209341,11.947283,11.657679,11.346128,11.018271,10.679621,10.334483,9.986526,9.639358,9.29592,8.958263,8.628272,8.307293,7.9959025,7.6921515,7.3973684,7.1122756,6.836424,6.5692706,6.310092,6.0581603,5.808868,5.561892,5.320114,5.082614,4.84878,4.59381,4.3405313,4.0861917,3.76468,3.3842108,3.0211003,2.2893002,1.4103721,1.0301481
14.932949,14.870958,14.697961,14.433447,14.096962,13.708111,13.28656,12.851629,12.418552,12.000085,11.608903,11.25628,10.942115,10.660536,10.405604,10.171317,9.951579,9.740316,9.53249,9.324521,9.110019,8.888352,8.659831,8.423611,8.179738,7.9283895,7.669955,7.399608,7.118411,6.8320627,6.54092,6.24568,5.912057,5.5738626,5.2280955,4.7807055,4.245092,3.7323103,2.7124324,1.5134392,1.02569
9.416008,9.40337,9.367508,9.311501,9.23844,9.151423,9.05357,8.947915,8.83652,8.720865,8.602429,8.4825325,8.361094,8.237322,8.110419,7.97972,7.844724,7.7049236,7.5598936,7.409322,7.250848,7.0853343,6.913645,6.7357554,6.5519266,6.3623815,6.167445,5.9637003,5.7518716,5.535973,5.31622,5.0930934,4.841648,4.586351,4.324798,3.9873958,3.583632,3.1947591,2.4005723,1.4422538,1.0246572
9.694594,9.6142235,9.395747,9.073156,8.680498,8.251877,7.8214316,7.421579,7.066575,6.759761,6.5042753,6.3020396,6.145085,6.0204563,5.9152946,5.820272,5.730672,5.642135,5.5514545,5.4570584,5.3559976,5.248367,5.134823,5.0153947,4.8904204,4.760247,4.625299,4.4832163,4.3347116,4.182905,4.0280986,3.8707652,3.6927543,3.5121176,3.3273404,3.088043,2.801197,2.5264769,1.9697838,1.304117,1.0246365
12.317942,12.298028,12.239755,12.145335,12.017,11.857012,11.667665,11.45142,11.212088,10.954294,10.682697,10.40184,10.115196,9.825673,9.536126,9.248794,8.965078,8.68625,8.413107,8.145781,7.8817964,7.6221976,7.367557,7.1172833,6.8708434,6.6275806,6.3869147,6.1441135,5.8990946,5.65539,5.4124002,5.1698985,4.9008327,4.630737,4.3568163,4.006072,3.588287,3.1885507,2.3855515,1.4292861,1.0263216
12.837441,12.787955,12.648334,12.431851,12.151823,11.821617,11.454654,11.0643215,10.663161,10.263189,9.876396,9.513837,9.178856,8.870859,8.589143,8.331804,8.095378,7.876252,7.670783,7.4752803,7.283747,7.0944486,6.906121,6.7166476,6.52487,6.329838,6.13098,5.924031,5.7093024,5.490875,5.2688136,5.0435467,4.7887855,4.53039,4.266088,3.9237456,3.5135617,3.1208327,2.3349185,1.4059958,1.0246389
10.098024,10.075989,10.012349,9.910817,9.7751255,9.609036,9.416345,9.200972,8.967762,8.722122,8.469473,8.215012,7.9619923,7.712657,7.4691887,7.2330804,7.004912,6.785132,6.5737686,6.370255,6.1722474,5.9798274,5.7927704,5.6100836,5.4309273,5.254415,5.079792,4.9034944,4.725236,4.547381,4.3694067,4.1911182,3.9929345,3.7932563,3.5899584,3.3293805,3.018498,2.7194805,2.1043684,1.3562044,1.025024
11.226304,11.212587,11.172592,11.108053,11.020717,10.912347,10.784726,10.639698,10.479506,10.306633,10.12359,9.932767,9.735434,9.532285,9.324001,9.111118,8.893961,8.672797,8.447915,8.21962,7.9855366,7.74738,7.5067186,7.2639174,7.019507,6.773911,6.527556,6.27636,6.0211287,5.766335,5.512011,5.2583847,4.9774947,4.6965804,4.4133754,4.052278,3.6227987,3.2140875,2.4015718,1.4384462,1.0367742
8.89818,8.883391,8.840043,8.7696705,8.673824,8.554077,8.412029,8.249408,8.069004,7.874245,7.668585,7.4554114,7.237504,7.017311,6.7972407,6.579259,6.364739,6.1549473,5.9507594,5.7524924,5.5588627,5.370598,5.188023,5.0107327,4.8382726,4.670078,4.505613,4.3417673,4.1782913,4.0171638,3.857823,3.699955,3.5265577,3.3534214,3.1787562,2.9566414,2.6927984,2.4406445,1.925953,1.3030918,1.0322988
12.686321,12.676813,12.648381,12.601169,12.535328,12.451023,12.348438,12.227844,12.090245,11.93709,11.769853,11.589995,11.398736,11.197162,10.986351,10.7672415,10.540557,10.306969,10.06704,9.821167,9.566365,9.304593,9.037547,8.765436,8.4886465,8.207445,7.9221625,7.6273394,7.323827,7.0173783,6.7080364,6.396231,6.0455947,5.6915927,5.331014,4.8653812,4.3087225,3.7774775,2.730789,1.5108294,1.0265939
10.100469,10.075226,10.002407,9.886396,9.7316,9.542461,9.323463,9.079263,8.81594,8.540427,8.259669,7.9803123,7.7064886,7.4410315,7.1866856,6.945069,6.716319,6.5004,6.296704,6.1038094,5.918767,5.74076,5.568784,5.401234,5.2368846,5.0745487,4.9132833,4.74976,4.583631,4.4170685,4.24965,4.08128,3.893849,3.7044957,3.5112703,3.263814,2.9685094,2.6835485,2.0902743,1.3606881,1.0288783
14.1072,14.053218,13.899831,13.659908,13.346369,12.972194,12.550436,12.094308,11.618095,11.1367035,10.665022,10.216939,9.798227,9.410499,9.055207,8.731715,8.436654,8.166413,7.917044,7.6841173,7.460917,7.244938,7.034176,6.825833,6.618224,6.409929,6.199969,5.98379,5.761405,5.5366354,5.30933,5.079728,4.821443,4.5601315,4.293397,3.9490416,3.5371041,3.1426358,2.3518205,1.41462,1.026452
12.890383,12.870968,12.813821,12.720599,12.592981,12.432677,12.241434,12.021176,11.775243,11.50783,11.223169,10.925445,10.618249,10.304853,9.98848,9.671869,9.357108,9.046147,8.740454,8.44082,8.145466,7.8559422,7.573195,7.2969804,7.0269485,6.7625566,6.503258,6.244367,5.9857187,5.730587,5.478189,5.2280736,4.953543,4.6794114,4.402737,4.051541,3.6349382,3.2360625,2.4285102,1.4567072,1.0341344
8.678316,8.6490555,8.567772,8.444223,8.288187,8.109468,7.9178963,7.722811,7.5281262,7.3344984,7.1425486,6.952941,6.766719,6.5851,6.409262,6.23981,6.0765944,5.919372,5.767604,5.620332,5.474931,5.33123,5.188934,5.047068,4.904985,4.7620625,4.61786,4.469292,4.31642,4.161881,4.0055523,3.847589,3.6697118,3.489696,3.3059201,3.0682664,2.7836099,2.5111682,1.9596678,1.30071,1.0246671
9.561631,9.553923,9.530868,9.492573,9.439157,9.37075,9.287501,9.189632,9.077951,8.953624,8.817835,8.671779,8.516581,8.353327,8.183091,8.006875,7.8255653,7.639998,7.4509115,7.2589,7.0626807,6.8636417,6.662928,6.460819,6.2576327,6.0535636,5.848801,5.640148,5.4280415,5.2156982,5.00297,4.7899194,4.554279,4.31729,4.0765324,3.7701309,3.405788,3.0546777,2.328278,1.4369935,1.0305256
14.823208,14.74403,14.522808,14.184051,13.752334,13.252317,12.708739,12.146022,11.584646,11.04269,10.538134,10.087142,9.691198,9.344327,9.040433,8.772646,8.533096,8.313871,8.108151,7.9106746,7.713938,7.5157933,7.3153987,7.1110697,6.902294,6.6888194,6.470679,6.2437706,6.0088534,5.770548,5.529104,5.2850537,5.0102487,4.732438,4.449273,4.083753,3.646654,3.2292423,2.4001367,1.4263307,1.0332228
10.526515,10.517133,10.489277,10.443389,10.379923,10.299344,10.202138,10.088878,9.960837,9.819722,9.667255,9.505135,9.334724,9.157211,8.973767,8.785357,8.592671,8.396333,8.196813,7.9943604,7.7868032,7.575454,7.361389,7.144611,6.92526,6.703378,6.4790697,6.248228,6.0113583,5.772573,5.5317965,5.289262,5.0176883,4.7434597,4.4639497,4.1043825,3.674965,3.2632518,2.43386,1.4451346,1.027711
14.480524,14.470713,14.441558,14.393482,14.326919,14.242314,14.140135,14.020924,13.885842,13.736425,13.57423,13.400738,13.216686,13.022428,12.818311,12.604466,12.380726,12.146874,11.902696,11.647964,11.378213,11.0954685,10.801663,10.496914,10.181794,9.856815,9.522648,9.172705,8.808404,8.437429,8.06024,7.677759,7.244303,6.8050528,6.3562455,5.7739086,5.0762377,4.41063,3.10931,1.6065493,1.025575
13.15581,13.12836,13.048564,12.920266,12.747338,12.53369,12.283274,12.00026,11.690644,11.361514,11.019987,10.672956,10.325347,9.981049,9.643869,9.316526,9.000286,8.696225,8.404685,8.124968,7.8537827,7.5912523,7.3369956,7.0895243,6.847549,6.6097155,6.3748727,6.1378994,5.8983345,5.659489,5.4206157,5.1814313,4.914823,4.646339,4.373184,4.022088,3.6029978,3.2014244,2.3931735,1.430463,1.0251745
10.5921955,10.5817795,10.550813,10.499719,10.428932,10.338908,10.230119,10.103135,9.959308,9.800457,9.628429,9.445068,9.252037,9.050901,8.843208,8.630345,8.413473,8.193685,7.971893,7.748757,7.5226245,7.295073,7.0673556,6.8396697,6.6122274,6.3851004,6.1583595,5.9281054,5.69472,5.4618587,5.229279,4.996992,4.739675,4.481535,4.2200904,3.8863907,3.4894083,3.1096137,2.3436532,1.4269651,1.0356779
13.6748085,13.626847,13.495922,13.301483,13.063006,12.799998,12.531989,12.2771845,12.0396,11.814742,11.598013,11.385095,11.173966,10.963758,10.753602,10.542727,10.330493,10.116225,9.899155,9.678356,9.449595,9.213758,8.971672,8.7227745,8.467017,8.204352,7.9349484,7.6534014,7.3606114,7.062492,6.7592983,6.451703,6.1034474,5.7502804,5.3890986,4.9209094,4.359991,3.8235629,2.7620978,1.5211799,1.0246497
10.5642185,10.538644,10.465061,10.348195,10.192796,10.003639,9.785543,9.543432,9.282983,9.010325,8.7316065,8.452687,8.17695,7.9064994,7.6433744,7.388932,7.1436195,6.9077525,6.6812615,6.463531,6.2517943,6.046306,5.847005,5.652899,5.463136,5.2768145,5.093155,4.9081116,4.7214155,4.5357914,4.350679,4.165868,3.9598742,3.753037,3.5433283,3.2733297,2.9509292,2.6439054,2.0331364,1.3145202,1.0252336
10.102795,10.079881,10.013878,9.9089,9.769083,9.598592,9.40162,9.182506,8.946745,8.700525,8.450049,8.20122,7.9574404,7.7208233,7.4934106,7.2762513,7.0690875,6.871516,6.682704,6.501204,6.323778,6.149852,5.978755,5.8091073,5.6399612,5.4704165,5.29981,5.124609,4.9447603,4.763099,4.5793977,4.3937583,4.185457,3.974449,3.7586603,3.4806888,3.148207,2.8281243,2.1710875,1.3745068,1.0246865
13.729463,13.677341,13.531906,13.309568,13.026779,12.70004,12.345897,11.980528,11.615795,11.260955,10.925207,10.616793,10.336089,10.079472,9.843254,9.623524,9.416076,9.216682,9.021521,8.827341,8.62799,8.422759,8.211583,7.9932466,7.7674794,7.5341754,7.2935205,7.0407286,6.7767906,6.507295,6.232652,5.953621,5.6371503,5.3160567,4.987624,4.561459,4.0506525,3.5625668,2.597917,1.4719504,1.0246366
12.987626,12.852884,12.490317,11.962471,11.331985,10.66159,10.014052,9.448154,8.980991,8.604633,8.310749,8.0900955,7.9261227,7.798625,7.6876326,7.580023,7.4716134,7.35887,7.239306,7.111918,6.973564,6.825144,6.667981,6.502426,6.329071,6.148462,5.961225,5.763949,5.5576444,5.3467703,5.131742,4.9132133,4.6654873,4.4141355,4.157054,3.8236122,3.4239023,3.0418065,2.280839,1.3860037,1.0246366
11.167987,11.155785,11.11954,11.059809,10.977157,10.87217,10.745461,10.597752,10.430652,10.246312,10.046913,9.834637,9.611523,9.379529,9.1405945,8.896493,8.648772,8.398895,8.14812,7.8973994,7.6454377,7.3940196,7.1445284,6.8972936,6.6525826,6.410488,6.1710567,5.9305043,5.6891418,5.4503274,5.213675,4.979005,4.7219553,4.4655166,4.2071376,3.88043,3.4933724,3.122522,2.3658102,1.4453553,1.0331426
9.781755,9.736276,9.611922,9.426851,9.199248,8.947341,8.68938,8.442757,8.215722,8.01103,7.83133,7.678492,7.548062,7.4323955,7.3239017,7.2169957,7.1087074,6.9962707,6.877748,6.7523775,6.6176662,6.474371,6.3235874,6.1656246,6.0010476,5.8303847,5.6542153,5.4696574,5.2775745,5.0817595,4.882534,4.6804204,4.4528375,4.22207,3.9860644,3.6818495,3.3179533,2.9682448,2.2560344,1.398874,1.0291593
10.246414,10.216787,10.132967,10.002559,9.833188,9.632515,9.408231,9.167828,8.916322,8.657248,8.394135,8.1303425,7.867691,7.6071997,7.349857,7.096776,6.849226,6.6084104,6.3751583,6.149776,5.930762,5.7189283,5.5146194,5.3173394,5.126498,4.9413705,4.761256,4.582661,4.405209,4.2309146,4.059044,3.8891428,3.702909,3.5171628,3.329847,3.0918045,2.8092046,2.5388904,1.9871577,1.3189079,1.0265447
9.766087,9.719876,9.591,9.394109,9.143898,8.855107,8.542525,8.220711,7.9014945,7.595046,7.3114753,7.059815,6.8403835,6.649076,6.4817224,6.333828,6.2004757,6.0767407,5.958424,5.842359,5.7239466,5.6020017,5.476157,5.3454995,5.209868,5.0692577,4.9238477,4.7710676,4.6115575,4.4485197,4.2822347,4.113174,3.9222174,3.7283053,3.5297315,3.2730823,2.965645,2.670239,2.0666595,1.3387226,1.0246365
13.050804,13.000229,12.856326,12.630859,12.335638,11.982533,11.583487,11.150619,10.697317,10.237717,9.785935,9.355189,8.951327,8.576424,8.232394,7.919095,7.6336846,7.373078,7.1337614,6.9116187,6.7005315,6.498031,6.3020644,6.109898,5.919839,5.7304487,5.5407143,5.3465905,5.1480007,4.9482026,4.7470374,4.5446796,4.3182735,4.0900807,3.8582182,3.560277,3.2045608,2.8649964,2.1843874,1.3773196,1.0443683
12.763693,12.633134,12.2858305,11.788395,11.207529,10.6100025,10.062594,9.626772,9.308719,9.081481,8.917654,8.791038,8.685385,8.589507,8.492422,8.387424,8.273383,8.14955,8.01551,7.871308,7.714926,7.5477066,7.37108,7.1855497,6.9918303,6.7905564,6.58242,6.3640943,6.1365867,5.904304,5.6676126,5.4271164,5.156328,4.8812966,4.5994177,4.236353,3.8021517,3.3833106,2.524872,1.4849832,1.0260646
13.392415,13.37898,13.33949,13.275173,13.187272,13.077046,12.94578,12.794823,12.625978,12.441323,12.242962,12.032925,11.812419,11.582231,11.343135,11.095859,10.841033,10.579238,10.311067,10.037133,9.754691,9.466032,9.173212,8.876767,8.57738,8.275582,7.971901,7.661159,7.3443303,7.0270247,6.709249,6.391295,6.0377536,5.683002,5.3238883,4.864536,4.317678,3.7959332,2.7605822,1.5386932,1.0333154
13.831226,13.68366,13.288626,12.7176895,12.042516,11.334854,10.666483,10.1040535,9.660747,9.317674,9.055473,8.854914,8.697915,8.567024,8.445038,8.321189,8.193106,8.059001,7.9175916,7.768296,7.6081223,7.4381857,7.259825,7.0733075,6.8791404,6.6777697,6.469743,6.251211,6.0231605,5.790369,5.5532064,5.312322,5.0395417,4.762786,4.479672,4.1127677,3.6731122,3.2524064,2.4137306,1.4262078,1.0246625
